nGrover,r,AngleFrac,Bias,NumSamp,NumEnd
144.0,48.0,0.24390243902439024,-1.1110051648036464e-05,10000.0,2982.0
144.0,48.0,0.2682926829268293,-0.00014332142600723865,10000.0,2316.0
144.0,48.0,0.29268292682926833,-0.00021387240182759907,10000.0,1361.0
144.0,48.0,0.3170731707317073,-0.00022288103836905362,10000.0,702.0
144.0,48.0,0.34146341463414637,0.00012317006066718005,10000.0,448.0
144.0,48.0,0.36585365853658536,0.00025398838977766194,10000.0,900.0
144.0,48.0,0.3902439024390244,4.269328806470647e-05,10000.0,1589.0
144.0,48.0,0.41463414634146345,-0.0001870586534907237,10000.0,1205.0
144.0,48.0,0.43902439024390244,-0.0004174190406484035,10000.0,300.0
144.0,48.0,0.4634146341463415,-0.0006478490025317307,10000.0,8.0
144.0,48.0,0.4878048780487805,,10000.0,0.0
144.0,48.0,0.5121951219512195,,10000.0,0.0
144.0,48.0,0.5365853658536586,,10000.0,0.0
144.0,48.0,0.5609756097560976,,10000.0,0.0
144.0,48.0,0.5853658536585367,,10000.0,0.0
144.0,48.0,0.6097560975609756,,10000.0,0.0
144.0,48.0,0.6341463414634146,,10000.0,0.0
144.0,48.0,0.6585365853658537,,10000.0,0.0
144.0,48.0,0.6829268292682927,,10000.0,0.0
144.0,48.0,0.7073170731707318,,10000.0,0.0
144.0,48.0,0.7317073170731707,,10000.0,0.0
144.0,48.0,0.7560975609756098,,10000.0,0.0
144.0,48.0,0.7804878048780488,,10000.0,0.0
144.0,48.0,0.8048780487804879,,10000.0,0.0
144.0,48.0,0.8292682926829269,,10000.0,0.0
144.0,48.0,0.8536585365853658,,10000.0,0.0
144.0,48.0,0.8780487804878049,,10000.0,0.0
144.0,48.0,0.9024390243902439,,10000.0,0.0
144.0,48.0,0.926829268292683,,10000.0,0.0
144.0,48.0,0.951219512195122,,10000.0,0.0
144.0,48.0,0.975609756097561,,10000.0,0.0
145.0,48.0,0.024390243902439025,,10000.0,0.0
145.0,48.0,0.04878048780487805,,10000.0,0.0
145.0,48.0,0.07317073170731708,,10000.0,0.0
145.0,48.0,0.0975609756097561,,10000.0,0.0
145.0,48.0,0.12195121951219512,,10000.0,0.0
145.0,48.0,0.14634146341463417,0.0009471710601314428,10000.0,3.0
145.0,48.0,0.17073170731707318,0.0007340435416234608,10000.0,51.0
145.0,48.0,0.1951219512195122,0.0005183756899302007,10000.0,368.0
145.0,48.0,0.21951219512195122,0.0003021478922500785,10000.0,1137.0
145.0,48.0,0.24390243902439024,8.279824037391136e-05,10000.0,1982.0
145.0,48.0,0.2682926829268293,-0.00013322691029625373,10000.0,1793.0
145.0,48.0,0.29268292682926833,-0.00035365240778915144,10000.0,915.0
145.0,48.0,0.3170731707317073,-0.0005752049830934611,10000.0,236.0
145.0,48.0,0.34146341463414637,-0.0007943798093628778,10000.0,36.0
145.0,48.0,0.36585365853658536,-0.0010000656154239146,10000.0,2.0
145.0,48.0,0.3902439024390244,,10000.0,0.0
145.0,48.0,0.41463414634146345,,10000.0,0.0
145.0,48.0,0.43902439024390244,,10000.0,0.0
145.0,48.0,0.4634146341463415,,10000.0,0.0
145.0,48.0,0.4878048780487805,,10000.0,0.0
145.0,48.0,0.5121951219512195,,10000.0,0.0
145.0,48.0,0.5365853658536586,,10000.0,0.0
145.0,48.0,0.5609756097560976,,10000.0,0.0
145.0,48.0,0.5853658536585367,,10000.0,0.0
145.0,48.0,0.6097560975609756,,10000.0,0.0
145.0,48.0,0.6341463414634146,0.0010324055500354479,10000.0,2.0
145.0,48.0,0.6585365853658537,0.0007607664825245204,10000.0,21.0
145.0,48.0,0.6829268292682927,0.0005454709607303735,10000.0,219.0
145.0,48.0,0.7073170731707318,0.0003261367575512622,10000.0,778.0
145.0,48.0,0.7317073170731707,9.961347646521134e-05,10000.0,1393.0
145.0,48.0,0.7560975609756098,-0.00011830587573877861,10000.0,1353.0
145.0,48.0,0.7804878048780488,-0.0003381748579402477,10000.0,691.0
145.0,48.0,0.8048780487804879,-0.0005653587711287662,10000.0,188.0
145.0,48.0,0.8292682926829269,-0.0007922786541118301,10000.0,22.0
145.0,48.0,0.8536585365853658,-0.0009727792690686909,10000.0,2.0
145.0,48.0,0.8780487804878049,,10000.0,0.0
145.0,48.0,0.9024390243902439,,10000.0,0.0
145.0,48.0,0.926829268292683,,10000.0,0.0
145.0,48.0,0.951219512195122,,10000.0,0.0
145.0,48.0,0.975609756097561,,10000.0,0.0
146.0,48.0,0.024390243902439025,,10000.0,0.0
146.0,48.0,0.04878048780487805,,10000.0,0.0
146.0,48.0,0.07317073170731708,,10000.0,0.0
146.0,48.0,0.0975609756097561,,10000.0,0.0
146.0,48.0,0.12195121951219512,,10000.0,0.0
146.0,48.0,0.14634146341463417,,10000.0,0.0
146.0,48.0,0.17073170731707318,,10000.0,0.0
146.0,48.0,0.1951219512195122,,10000.0,0.0
146.0,48.0,0.21951219512195122,,10000.0,0.0
146.0,48.0,0.24390243902439024,,10000.0,0.0
146.0,48.0,0.2682926829268293,,10000.0,0.0
146.0,48.0,0.29268292682926833,,10000.0,0.0
146.0,48.0,0.3170731707317073,,10000.0,0.0
146.0,48.0,0.34146341463414637,,10000.0,0.0
146.0,48.0,0.36585365853658536,,10000.0,0.0
146.0,48.0,0.3902439024390244,,10000.0,0.0
146.0,48.0,0.41463414634146345,,10000.0,0.0
146.0,48.0,0.43902439024390244,,10000.0,0.0
146.0,48.0,0.4634146341463415,,10000.0,0.0
146.0,48.0,0.4878048780487805,,10000.0,0.0
146.0,48.0,0.5121951219512195,,10000.0,0.0
146.0,48.0,0.5365853658536586,0.0005323636673848295,10000.0,67.0
146.0,48.0,0.5609756097560976,0.00033519159976768423,10000.0,1019.0
146.0,48.0,0.5853658536585367,0.0001360048993256524,10000.0,3009.0
146.0,48.0,0.6097560975609756,-7.197661147711677e-05,10000.0,3513.0
146.0,48.0,0.6341463414634146,-0.00026449789510004675,10000.0,1867.0
146.0,48.0,0.6585365853658537,-0.00013796927169985938,10000.0,762.0
146.0,48.0,0.6829268292682927,0.00021557704368269413,10000.0,1122.0
146.0,48.0,0.7073170731707318,0.00017969860536802592,10000.0,2034.0
146.0,48.0,0.7317073170731707,0.00010231594933545762,10000.0,2975.0
146.0,48.0,0.7560975609756098,-3.019010753896947e-05,10000.0,3256.0
146.0,48.0,0.7804878048780488,-8.18112072827582e-05,10000.0,2928.0
146.0,48.0,0.8048780487804879,-6.67754437286693e-05,10000.0,2718.0
146.0,48.0,0.8292682926829269,-8.941660211360527e-05,10000.0,2120.0
146.0,48.0,0.8536585365853658,0.00020946840010691278,10000.0,2341.0
146.0,48.0,0.8780487804878049,0.00017863040814973714,10000.0,6220.0
146.0,48.0,0.9024390243902439,3.187629595302229e-05,10000.0,8898.0
146.0,48.0,0.926829268292683,-9.671369865666892e-05,10000.0,7153.0
146.0,48.0,0.951219512195122,-0.00022082521341073598,10000.0,3149.0
146.0,48.0,0.975609756097561,-0.00037875081661147995,10000.0,310.0
147.0,49.0,0.024390243902439025,0.0003884384232166965,10000.0,298.0
147.0,49.0,0.04878048780487805,0.00022597951399712276,10000.0,3061.0
147.0,49.0,0.07317073170731708,9.723597345379762e-05,10000.0,7223.0
147.0,49.0,0.0975609756097561,-2.7671380816228676e-05,10000.0,8982.0
147.0,49.0,0.12195121951219512,-0.00016452558304594218,10000.0,6484.0
147.0,49.0,0.14634146341463417,-0.00019294242994214746,10000.0,2786.0
147.0,49.0,0.17073170731707318,8.807329227001474e-05,10000.0,2556.0
147.0,49.0,0.1951219512195122,4.893321883930235e-05,10000.0,3286.0
147.0,49.0,0.21951219512195122,6.333204778388545e-05,10000.0,3188.0
147.0,49.0,0.24390243902439024,1.2673977221888378e-05,10000.0,3299.0
147.0,49.0,0.2682926829268293,-0.00013396834083142769,10000.0,2811.0
147.0,49.0,0.29268292682926833,-0.0002377661342377546,10000.0,1646.0
147.0,49.0,0.3170731707317073,-0.00019764726185568534,10000.0,837.0
147.0,49.0,0.34146341463414637,0.00023123201873255682,10000.0,696.0
147.0,49.0,0.36585365853658536,0.00027972764582004145,10000.0,1895.0
147.0,49.0,0.3902439024390244,7.398714849698945e-05,10000.0,3719.0
147.0,49.0,0.41463414634146345,-0.0001368873705668844,10000.0,3262.0
147.0,49.0,0.43902439024390244,-0.0003390106510837057,10000.0,1093.0
147.0,49.0,0.4634146341463415,-0.0005362755837670341,10000.0,91.0
147.0,49.0,0.4878048780487805,,10000.0,0.0
147.0,49.0,0.5121951219512195,,10000.0,0.0
147.0,49.0,0.5365853658536586,,10000.0,0.0
147.0,49.0,0.5609756097560976,,10000.0,0.0
147.0,49.0,0.5853658536585367,,10000.0,0.0
147.0,49.0,0.6097560975609756,,10000.0,0.0
147.0,49.0,0.6341463414634146,,10000.0,0.0
147.0,49.0,0.6585365853658537,,10000.0,0.0
147.0,49.0,0.6829268292682927,,10000.0,0.0
147.0,49.0,0.7073170731707318,,10000.0,0.0
147.0,49.0,0.7317073170731707,,10000.0,0.0
147.0,49.0,0.7560975609756098,,10000.0,0.0
147.0,49.0,0.7804878048780488,,10000.0,0.0
147.0,49.0,0.8048780487804879,,10000.0,0.0
147.0,49.0,0.8292682926829269,,10000.0,0.0
147.0,49.0,0.8536585365853658,,10000.0,0.0
147.0,49.0,0.8780487804878049,,10000.0,0.0
147.0,49.0,0.9024390243902439,,10000.0,0.0
147.0,49.0,0.926829268292683,,10000.0,0.0
147.0,49.0,0.951219512195122,,10000.0,0.0
147.0,49.0,0.975609756097561,,10000.0,0.0
148.0,49.0,0.024390243902439025,,10000.0,0.0
148.0,49.0,0.04878048780487805,,10000.0,0.0
148.0,49.0,0.07317073170731708,,10000.0,0.0
148.0,49.0,0.0975609756097561,,10000.0,0.0
148.0,49.0,0.12195121951219512,,10000.0,0.0
148.0,49.0,0.14634146341463417,,10000.0,0.0
148.0,49.0,0.17073170731707318,0.0007454534989941901,10000.0,29.0
148.0,49.0,0.1951219512195122,0.0005224152551268213,10000.0,221.0
148.0,49.0,0.21951219512195122,0.0003072174330871622,10000.0,804.0
148.0,49.0,0.24390243902439024,9.285779699896755e-05,10000.0,1358.0
148.0,49.0,0.2682926829268293,-0.00011250315095812907,10000.0,1371.0
148.0,49.0,0.29268292682926833,-0.00022319205564785743,10000.0,843.0
148.0,49.0,0.3170731707317073,-0.00020087010203592026,10000.0,476.0
148.0,49.0,0.34146341463414637,-0.000284336263306369,10000.0,215.0
148.0,49.0,0.36585365853658536,-0.0004838611140555549,10000.0,47.0
148.0,49.0,0.3902439024390244,-0.0006799683781310156,10000.0,2.0
148.0,49.0,0.41463414634146345,,10000.0,0.0
148.0,49.0,0.43902439024390244,,10000.0,0.0
148.0,49.0,0.4634146341463415,,10000.0,0.0
148.0,49.0,0.4878048780487805,,10000.0,0.0
148.0,49.0,0.5121951219512195,,10000.0,0.0
148.0,49.0,0.5365853658536586,,10000.0,0.0
148.0,49.0,0.5609756097560976,,10000.0,0.0
148.0,49.0,0.5853658536585367,,10000.0,0.0
148.0,49.0,0.6097560975609756,0.0006503509074745617,10000.0,1.0
148.0,49.0,0.6341463414634146,0.0004645496608232139,10000.0,46.0
148.0,49.0,0.6585365853658537,0.0002781951004055608,10000.0,192.0
148.0,49.0,0.6829268292682927,0.00021564907865223712,10000.0,560.0
148.0,49.0,0.7073170731707318,0.00026500435522133986,10000.0,1060.0
148.0,49.0,0.7317073170731707,0.00012434254791858585,10000.0,1847.0
148.0,49.0,0.7560975609756098,-8.681271231032996e-05,10000.0,1984.0
148.0,49.0,0.7804878048780488,-0.0003043808591876294,10000.0,1116.0
148.0,49.0,0.8048780487804879,-0.0005248570148403891,10000.0,329.0
148.0,49.0,0.8292682926829269,-0.0007454068684914991,10000.0,57.0
148.0,49.0,0.8536585365853658,-0.000980142266928996,10000.0,2.0
148.0,49.0,0.8780487804878049,,10000.0,0.0
148.0,49.0,0.9024390243902439,,10000.0,0.0
148.0,49.0,0.926829268292683,,10000.0,0.0
148.0,49.0,0.951219512195122,,10000.0,0.0
148.0,49.0,0.975609756097561,,10000.0,0.0
149.0,49.0,0.024390243902439025,,10000.0,0.0
149.0,49.0,0.04878048780487805,,10000.0,0.0
149.0,49.0,0.07317073170731708,,10000.0,0.0
149.0,49.0,0.0975609756097561,,10000.0,0.0
149.0,49.0,0.12195121951219512,,10000.0,0.0
149.0,49.0,0.14634146341463417,,10000.0,0.0
149.0,49.0,0.17073170731707318,,10000.0,0.0
149.0,49.0,0.1951219512195122,,10000.0,0.0
149.0,49.0,0.21951219512195122,,10000.0,0.0
149.0,49.0,0.24390243902439024,,10000.0,0.0
149.0,49.0,0.2682926829268293,,10000.0,0.0
149.0,49.0,0.29268292682926833,,10000.0,0.0
149.0,49.0,0.3170731707317073,,10000.0,0.0
149.0,49.0,0.34146341463414637,,10000.0,0.0
149.0,49.0,0.36585365853658536,,10000.0,0.0
149.0,49.0,0.3902439024390244,,10000.0,0.0
149.0,49.0,0.41463414634146345,,10000.0,0.0
149.0,49.0,0.43902439024390244,,10000.0,0.0
149.0,49.0,0.4634146341463415,,10000.0,0.0
149.0,49.0,0.4878048780487805,,10000.0,0.0
149.0,49.0,0.5121951219512195,,10000.0,0.0
149.0,49.0,0.5365853658536586,0.0005644491881129649,10000.0,83.0
149.0,49.0,0.5609756097560976,0.0003585969422008621,10000.0,1071.0
149.0,49.0,0.5853658536585367,0.00015437212784469184,10000.0,3358.0
149.0,49.0,0.6097560975609756,-5.5068085509906734e-05,10000.0,4085.0
149.0,49.0,0.6341463414634146,-0.000251995149904039,10000.0,2443.0
149.0,49.0,0.6585365853658537,-0.0002278020845747873,10000.0,978.0
149.0,49.0,0.6829268292682927,0.0001883587157245018,10000.0,1181.0
149.0,49.0,0.7073170731707318,0.00017594145452046444,10000.0,2075.0
149.0,49.0,0.7317073170731707,0.00010473489067688396,10000.0,2955.0
149.0,49.0,0.7560975609756098,-3.190543592417142e-05,10000.0,3305.0
149.0,49.0,0.7804878048780488,-8.15014234125604e-05,10000.0,2806.0
149.0,49.0,0.8048780487804879,-5.8881657066344965e-05,10000.0,2727.0
149.0,49.0,0.8292682926829269,-5.628564469920922e-05,10000.0,2142.0
149.0,49.0,0.8536585365853658,0.00021150087281940585,10000.0,2709.0
149.0,49.0,0.8780487804878049,0.00016408016005759266,10000.0,6563.0
149.0,49.0,0.9024390243902439,2.1181207791763247e-05,10000.0,9099.0
149.0,49.0,0.926829268292683,-9.923693965269633e-05,10000.0,7238.0
149.0,49.0,0.951219512195122,-0.00023313481655220906,10000.0,3132.0
149.0,49.0,0.975609756097561,-0.00039987369394180416,10000.0,329.0
150.0,50.0,0.024390243902439025,0.0004086375718210116,10000.0,320.0
150.0,50.0,0.04878048780487805,0.00023688832600930808,10000.0,3170.0
150.0,50.0,0.07317073170731708,0.00010248681152391622,10000.0,7235.0
150.0,50.0,0.0975609756097561,-1.835038183227363e-05,10000.0,9161.0
150.0,50.0,0.12195121951219512,-0.0001602690573718444,10000.0,6991.0
150.0,50.0,0.14634146341463417,-0.00021995497941600093,10000.0,2997.0
150.0,50.0,0.17073170731707318,2.7490361031547044e-05,10000.0,2222.0
150.0,50.0,0.1951219512195122,5.5479067713801893e-05,10000.0,2802.0
150.0,50.0,0.21951219512195122,8.420878744537983e-05,10000.0,2971.0
150.0,50.0,0.24390243902439024,2.2490866030086643e-05,10000.0,3303.0
150.0,50.0,0.2682926829268293,-0.00012768094009186007,10000.0,2786.0
150.0,50.0,0.29268292682926833,-0.00022755067256435303,10000.0,1660.0
150.0,50.0,0.3170731707317073,-0.0001535306915951552,10000.0,932.0
150.0,50.0,0.34146341463414637,0.0002739826860756879,10000.0,896.0
150.0,50.0,0.36585365853658536,0.00025597998894891883,10000.0,2360.0
150.0,50.0,0.3902439024390244,5.119851681418325e-05,10000.0,3941.0
150.0,50.0,0.41463414634146345,-0.00015692086360012352,10000.0,3139.0
150.0,50.0,0.43902439024390244,-0.0003584099647500035,10000.0,997.0
150.0,50.0,0.4634146341463415,-0.0005668450005729072,10000.0,76.0
150.0,50.0,0.4878048780487805,,10000.0,0.0
150.0,50.0,0.5121951219512195,,10000.0,0.0
150.0,50.0,0.5365853658536586,,10000.0,0.0
150.0,50.0,0.5609756097560976,,10000.0,0.0
150.0,50.0,0.5853658536585367,,10000.0,0.0
150.0,50.0,0.6097560975609756,,10000.0,0.0
150.0,50.0,0.6341463414634146,,10000.0,0.0
150.0,50.0,0.6585365853658537,,10000.0,0.0
150.0,50.0,0.6829268292682927,,10000.0,0.0
150.0,50.0,0.7073170731707318,,10000.0,0.0
150.0,50.0,0.7317073170731707,,10000.0,0.0
150.0,50.0,0.7560975609756098,,10000.0,0.0
150.0,50.0,0.7804878048780488,,10000.0,0.0
150.0,50.0,0.8048780487804879,,10000.0,0.0
150.0,50.0,0.8292682926829269,,10000.0,0.0
150.0,50.0,0.8536585365853658,,10000.0,0.0
150.0,50.0,0.8780487804878049,,10000.0,0.0
150.0,50.0,0.9024390243902439,,10000.0,0.0
150.0,50.0,0.926829268292683,,10000.0,0.0
150.0,50.0,0.951219512195122,,10000.0,0.0
150.0,50.0,0.975609756097561,,10000.0,0.0
160.0,53.0,0.024390243902439025,0.0007532571458114772,10000.0,7.0
160.0,53.0,0.04878048780487805,0.0005530502547523244,10000.0,226.0
160.0,53.0,0.07317073170731708,0.0003489504937074505,10000.0,1450.0
160.0,53.0,0.0975609756097561,0.00014672946502459203,10000.0,3446.0
160.0,53.0,0.12195121951219512,-5.1913769030411044e-05,10000.0,4038.0
160.0,53.0,0.14634146341463417,-0.0001866086614618906,10000.0,2886.0
160.0,53.0,0.17073170731707318,-4.424366536433191e-06,10000.0,2208.0
160.0,53.0,0.1951219512195122,0.00013208449562368893,10000.0,3073.0
160.0,53.0,0.21951219512195122,8.791612169005403e-05,10000.0,4177.0
160.0,53.0,0.24390243902439024,1.067096418410058e-05,10000.0,4468.0
160.0,53.0,0.2682926829268293,-8.026685114741288e-05,10000.0,4113.0
160.0,53.0,0.29268292682926833,-0.00011638508703149261,10000.0,3410.0
160.0,53.0,0.3170731707317073,-0.00015854405445666955,10000.0,2427.0
160.0,53.0,0.34146341463414637,-0.0002793215693785312,10000.0,1091.0
160.0,53.0,0.36585365853658536,-0.0004491834395479562,10000.0,217.0
160.0,53.0,0.3902439024390244,-0.0006265379307936192,10000.0,14.0
160.0,53.0,0.41463414634146345,,10000.0,0.0
160.0,53.0,0.43902439024390244,,10000.0,0.0
160.0,53.0,0.4634146341463415,,10000.0,0.0
160.0,53.0,0.4878048780487805,,10000.0,0.0
160.0,53.0,0.5121951219512195,,10000.0,0.0
160.0,53.0,0.5365853658536586,,10000.0,0.0
160.0,53.0,0.5609756097560976,,10000.0,0.0
160.0,53.0,0.5853658536585367,,10000.0,0.0
160.0,53.0,0.6097560975609756,0.0006410068443969512,10000.0,16.0
160.0,53.0,0.6341463414634146,0.0004469883850494594,10000.0,223.0
160.0,53.0,0.6585365853658537,0.0002789745125191885,10000.0,1184.0
160.0,53.0,0.6829268292682927,0.00016155724385011192,10000.0,2589.0
160.0,53.0,0.7073170731707318,0.00012114819427356075,10000.0,3789.0
160.0,53.0,0.7317073170731707,6.68142478290128e-05,10000.0,4385.0
160.0,53.0,0.7560975609756098,-3.702633208955057e-05,10000.0,4558.0
160.0,53.0,0.7804878048780488,-0.00015081693151245624,10000.0,3602.0
160.0,53.0,0.8048780487804879,-0.00019830982289009455,10000.0,2324.0
160.0,53.0,0.8292682926829269,-3.908470806617747e-06,10000.0,1490.0
160.0,53.0,0.8536585365853658,0.0002195373498830233,10000.0,2160.0
160.0,53.0,0.8780487804878049,6.767530164046985e-05,10000.0,3170.0
160.0,53.0,0.9024390243902439,-0.00013556365932464553,10000.0,2878.0
160.0,53.0,0.926829268292683,-0.00034040481623199734,10000.0,1271.0
160.0,53.0,0.951219512195122,-0.0005453929506100805,10000.0,195.0
160.0,53.0,0.975609756097561,-0.0007512535598393488,10000.0,7.0
170.0,56.0,0.024390243902439025,0.000783307745968076,10000.0,2.0
170.0,56.0,0.04878048780487805,0.0005895365939475188,10000.0,140.0
170.0,56.0,0.07317073170731708,0.0003989035476335599,10000.0,886.0
170.0,56.0,0.0975609756097561,0.0002064455598907112,10000.0,2333.0
170.0,56.0,0.12195121951219512,2.62401014623675e-05,10000.0,3309.0
170.0,56.0,0.14634146341463417,-7.519228522559565e-05,10000.0,3115.0
170.0,56.0,0.17073170731707318,7.479935686238151e-05,10000.0,3440.0
170.0,56.0,0.1951219512195122,0.00015144965792227496,10000.0,5441.0
170.0,56.0,0.21951219512195122,7.194286824516111e-05,10000.0,7491.0
170.0,56.0,0.24390243902439024,-3.882360822183199e-05,10000.0,7618.0
170.0,56.0,0.2682926829268293,-0.00013967155615282007,10000.0,5853.0
170.0,56.0,0.29268292682926833,-0.00020586499377154712,10000.0,3772.0
170.0,56.0,0.3170731707317073,-0.00016995579294841606,10000.0,2143.0
170.0,56.0,0.34146341463414637,-1.1811639437652887e-05,10000.0,1481.0
170.0,56.0,0.36585365853658536,3.409264029831473e-05,10000.0,1356.0
170.0,56.0,0.3902439024390244,-0.00011024553647136568,10000.0,1186.0
170.0,56.0,0.41463414634146345,-0.00030184425102577905,10000.0,658.0
170.0,56.0,0.43902439024390244,-0.0004955970096740259,10000.0,164.0
170.0,56.0,0.4634146341463415,-0.0006894008944628716,10000.0,16.0
170.0,56.0,0.4878048780487805,,10000.0,0.0
170.0,56.0,0.5121951219512195,0.0006261680290000849,10000.0,10.0
170.0,56.0,0.5365853658536586,0.0004527061359719892,10000.0,493.0
170.0,56.0,0.5609756097560976,0.0002959119376522525,10000.0,2515.0
170.0,56.0,0.5853658536585367,0.000154645698067251,10000.0,5613.0
170.0,56.0,0.6097560975609756,1.62485761319094e-05,10000.0,7747.0
170.0,56.0,0.6341463414634146,-9.718784862275948e-05,10000.0,7199.0
170.0,56.0,0.6585365853658537,-7.601855692051582e-05,10000.0,5889.0
170.0,56.0,0.6829268292682927,5.002756913976897e-05,10000.0,6282.0
170.0,56.0,0.7073170731707318,5.858709289667088e-05,10000.0,7190.0
170.0,56.0,0.7317073170731707,2.4472858245823272e-05,10000.0,7633.0
170.0,56.0,0.7560975609756098,-6.994887501906226e-06,10000.0,7669.0
170.0,56.0,0.7804878048780488,-3.465309220845725e-05,10000.0,7747.0
170.0,56.0,0.8048780487804879,-4.5459685929641957e-05,10000.0,7438.0
170.0,56.0,0.8292682926829269,3.1758730221459177e-06,10000.0,6629.0
170.0,56.0,0.8536585365853658,0.00010909515675145226,10000.0,7322.0
170.0,56.0,0.8780487804878049,7.481972031319642e-05,10000.0,9202.0
170.0,56.0,0.9024390243902439,1.1115976720475038e-06,10000.0,9725.0
170.0,56.0,0.926829268292683,-5.9085649655176674e-05,10000.0,8879.0
170.0,56.0,0.951219512195122,-0.00012773467632433053,10000.0,6073.0
170.0,56.0,0.975609756097561,-0.0002451974394383687,10000.0,2113.0
180.0,60.0,0.024390243902439025,0.00026928447200889557,10000.0,2088.0
180.0,60.0,0.04878048780487805,0.0001449283054611547,10000.0,6002.0
180.0,60.0,0.07317073170731708,6.37054794571609e-05,10000.0,8796.0
180.0,60.0,0.0975609756097561,5.253553781630138e-06,10000.0,9712.0
180.0,60.0,0.12195121951219512,-5.428987210831556e-05,10000.0,9621.0
180.0,60.0,0.14634146341463417,-7.560659926424158e-05,10000.0,8800.0
180.0,60.0,0.17073170731707318,-1.1413141789828628e-05,10000.0,8560.0
180.0,60.0,0.1951219512195122,4.4490683504060814e-05,10000.0,9354.0
180.0,60.0,0.21951219512195122,3.810881953398358e-05,10000.0,9860.0
180.0,60.0,0.24390243902439024,5.367407959982807e-06,10000.0,9983.0
180.0,60.0,0.2682926829268293,-2.7084806586117443e-05,10000.0,9899.0
180.0,60.0,0.29268292682926833,-5.5517227570850596e-05,10000.0,9333.0
180.0,60.0,0.3170731707317073,-3.1770957267926035e-05,10000.0,8345.0
180.0,60.0,0.34146341463414637,4.94097826380469e-05,10000.0,8001.0
180.0,60.0,0.36585365853658536,5.6589271178566076e-05,10000.0,8452.0
180.0,60.0,0.3902439024390244,-4.092020695458102e-05,10000.0,7947.0
180.0,60.0,0.41463414634146345,-0.0001776275643497373,10000.0,5495.0
180.0,60.0,0.43902439024390244,-0.0003262488843436304,10000.0,2452.0
180.0,60.0,0.4634146341463415,-0.00048787095950946743,10000.0,448.0
180.0,60.0,0.4878048780487805,-0.0006644582054758513,10000.0,4.0
180.0,60.0,0.5121951219512195,,10000.0,0.0
180.0,60.0,0.5365853658536586,0.000707510327625116,10000.0,15.0
180.0,60.0,0.5609756097560976,0.0005229899825667239,10000.0,181.0
180.0,60.0,0.5853658536585367,0.0003384251217318224,10000.0,777.0
180.0,60.0,0.6097560975609756,0.00016457635605351777,10000.0,1590.0
180.0,60.0,0.6341463414634146,5.9747465442971954e-05,10000.0,2137.0
180.0,60.0,0.6585365853658537,8.377417242951271e-05,10000.0,3018.0
180.0,60.0,0.6829268292682927,0.00011723697662969129,10000.0,4710.0
180.0,60.0,0.7073170731707318,0.00010987617300638601,10000.0,6379.0
180.0,60.0,0.7317073170731707,8.481518222008751e-05,10000.0,7888.0
180.0,60.0,0.7560975609756098,1.1987699398781234e-05,10000.0,9085.0
180.0,60.0,0.7804878048780488,-4.23789171184161e-05,10000.0,9277.0
180.0,60.0,0.8048780487804879,-7.40105233533399e-05,10000.0,8235.0
180.0,60.0,0.8292682926829269,-2.4764151606214638e-05,10000.0,6530.0
180.0,60.0,0.8536585365853658,5.453370332702377e-05,10000.0,5768.0
180.0,60.0,0.8780487804878049,-7.976883102552463e-06,10000.0,5665.0
180.0,60.0,0.9024390243902439,-0.00014746021204189302,10000.0,4552.0
180.0,60.0,0.926829268292683,-0.0002961743729831277,10000.0,2348.0
180.0,60.0,0.951219512195122,-0.0004376383512938951,10000.0,646.0
180.0,60.0,0.975609756097561,-0.0005976656451673253,10000.0,41.0
190.0,63.0,0.024390243902439025,0.0006104810838587725,10000.0,55.0
190.0,63.0,0.04878048780487805,0.00046181656302315743,10000.0,841.0
190.0,63.0,0.07317073170731708,0.0003030284707375179,10000.0,2864.0
190.0,63.0,0.0975609756097561,0.00016096290222534148,10000.0,5617.0
190.0,63.0,0.12195121951219512,3.44308897311851e-05,10000.0,7862.0
190.0,63.0,0.14634146341463417,-3.287603774270522e-05,10000.0,8891.0
190.0,63.0,0.17073170731707318,-3.248124162397387e-05,10000.0,9259.0
190.0,63.0,0.1951219512195122,1.3400758051000983e-05,10000.0,9705.0
190.0,63.0,0.21951219512195122,1.8768899264141193e-05,10000.0,9936.0
190.0,63.0,0.24390243902439024,6.161164799679874e-06,10000.0,9968.0
190.0,63.0,0.2682926829268293,-2.0477922506419697e-05,10000.0,9869.0
190.0,63.0,0.29268292682926833,-4.444277375008212e-05,10000.0,9355.0
190.0,63.0,0.3170731707317073,-4.7193001022147624e-05,10000.0,7967.0
190.0,63.0,0.34146341463414637,-2.4976713659822016e-05,10000.0,6173.0
190.0,63.0,0.36585365853658536,-2.2801369511324375e-05,10000.0,4945.0
190.0,63.0,0.3902439024390244,-0.00012194014991292193,10000.0,3902.0
190.0,63.0,0.41463414634146345,-0.00026639773398777836,10000.0,2310.0
190.0,63.0,0.43902439024390244,-0.0004199899645982649,10000.0,859.0
190.0,63.0,0.4634146341463415,-0.0005726089027560668,10000.0,114.0
190.0,63.0,0.4878048780487805,-0.0007338693402270668,10000.0,2.0
190.0,63.0,0.5121951219512195,,10000.0,0.0
190.0,63.0,0.5365853658536586,0.0005864979762256688,10000.0,126.0
190.0,63.0,0.5609756097560976,0.0004201680656623278,10000.0,791.0
190.0,63.0,0.5853658536585367,0.00026987414941554696,10000.0,2328.0
